104370227,5189117,-30794772,-13685360,-325670,-9446830,2000,0,0,0
104365246,5113377,-30801052,-13685360,-325670,-9446830,2000,0,0,0
104278002,5074639,-30818035,-13685360,-325670,-9446830,2000,0,0,0
104369299,4990261,-30815246,-13685360,-325670,-9446830,2000,0,0,0
104364233,4891630,-30830004,-13685360,-325670,-9446830,2000,0,0,0
104357812,4792900,-30839111,-13685360,-325670,-9446830,2000,0,0,0
106896289,4427561,-30612380,-13685360,-325670,-9446830,2000,0,0,0
104349353,4697438,-30841854,-13685360,-325670,-9446830,2000,0,0,0
104298718,4653900,-30849554,-13685360,-325670,-9446830,2000,0,0,0
104296606,4604227,-30850225,-13685360,-325670,-9446830,2000,0,0,0
104296643,4557481,-30847399,-13685360,-325670,-9446830,2000,0,0,0
104352172,4500605,-30841925,-13685360,-325670,-9446830,2000,0,0,0
104351501,4450592,-30838378,-13685360,-325670,-9446830,2000,0,0,0
104359167,4399945,-30843447,-13685360,-325670,-9446830,2000,0,0,0
104275463,4364051,-30858370,-13685360,-325670,-9446830,2000,0,0,0
104350683,4278018,-30848965,-13685360,-325670,-9446830,2000,0,0,0
104259741,3920743,-30883554,-13685360,-325670,-9446830,2000,0,0,0
104285754,3790983,-30880435,-13685360,-325670,-9446830,2000,0,0,0
104189526,1146360,-31069674,-13685370,-325678,-9446830,2000,0,0,0
104183972,1120147,-31063931,-13685370,-325679,-9446830,2000,0,0,0
104172741,1051586,-31063790,-13685370,-325680,-9446830,2000,0,0,0
104169848,955688,-31070867,-13685370,-325680,-9446830,2000,0,0,0
104241210,701694,-31096029,-13685370,-325680,-9446820,2000,0,0,0
104243261,651692,-31101007,-13685370,-325680,-9446820,2000,0,0,0
104243151,602155,-31110897,-13685370,-325680,-9446820,2000,0,0,0
104240283,552790,-31116503,-13685370,-325680,-9446820,2000,0,0,0
104238146,503266,-31120001,-13685370,-325680,-9446820,2000,0,0,0
106775720,138806,-30910897,-13685370,-325680,-9446820,2000,0,0,0
104238745,407047,-31129196,-13685370,-325680,-9446820,2000,0,0,0
106839733,7436,-30899902,-13685370,-325680,-9446820,2000,0,0,0
104225292,235909,-31139581,-13685370,-325680,-9446820,2000,0,0,0
104230126,135730,-31147430,-13685370,-325680,-9446820,2000,0,0,0
104236401,105147,-31151062,-13685370,-325680,-9446820,2000,0,0,0
