99202528,59868464,-64308520,1782,658,-598308,5000000,0,-1099680512,32758
96408424,59894612,-64304004,1789,704,-598308,5000000,0,-1099680512,32758
96217104,59824328,-64235084,1513,572,-598308,5000000,0,-1099680512,32758
96329208,59709328,-64212596,1507,524,-598278,5000000,0,-1099680512,32758
96072368,59632080,-64129396,1146,351,-598308,5000000,0,-1099680512,32757
66908592,59334008,-64211224,1788,1044,-598168,5000000,0,-1099680512,32758
80902488,58728284,-64295860,1826,936,-598168,5000000,0,-1099680512,32758
81060128,58634960,-64233388,1825,898,-598220,5000000,0,-1099680512,32758
80913744,58566528,-64126860,1557,685,-598220,5000000,0,-1099680512,32758
80616040,58485976,-64212868,1263,718,-598208,5000000,0,-1099680512,32758
80504600,58413228,-64230052,1079,732,-598208,5000000,0,-1099680512,32758
79502536,57930340,-63977936,1429,342,-597778,5000000,0,-1099680512,32758
79535232,57833424,-64022412,1570,409,-597778,5000000,0,-1099680512,32758
79648296,57787696,-64109308,1762,528,-597938,5000000,0,-1099680512,32758
79805176,57691480,-64189764,1972,653,-597938,5000000,0,-1099680512,32758
79522824,57229644,-64260828,1718,1049,-598298,5000000,0,-1099680512,32758
79500688,57193952,-64150056,1564,848,-598298,5000000,0,-1099680512,32758
79348624,57109088,-64035792,1331,461,-598298,5000000,0,-1099680512,32758
79107736,56970668,-64173132,989,706,-598248,5000000,0,-1099680512,32758
79004480,56821440,-64002160,406,549,-598518,5000000,0,-1099680512,32758
78334496,55784016,-64122768,1631,850,-598118,5000000,0,-1099680512,32758
78785752,55674584,-64117724,1892,863,-598118,5000000,0,-1099680512,32758
78003184,55611272,-64311156,1349,1038,-597868,5000000,0,-1099680512,32758
79769168,54967304,-63975880,1547,417,-598768,5000000,0,-1099680512,32758
77089720,54909596,-64056468,1785,602,-598638,5000000,0,-1099680512,32758
79728976,54318892,-64137916,1636,843,-598228,5000000,0,-1099680512,32758
76987104,54351172,-64136848,1685,939,-598578,5000000,0,-1099680512,32758
79550320,54092736,-63907172,1140,361,-598730,5000000,0,-1099680512,32758
78544832,52974300,-64211596,1819,1024,-597818,5000000,0,-1099680512,32758
78823304,52875280,-64093432,1896,840,-597818,5000000,0,-1099680512,32758
78393472,52727996,-64240892,1507,1058,-597758,5000000,0,-1099680512,32758
79669416,52243428,-64134108,1300,853,-597758,5000000,0,-1099680512,32758
79998648,51237328,-64225752,1551,942,-597708,5000000,0,-1099680512,32758
79398336,51031420,-64096436,467,671,-597598,5000000,0,-1099680512,32758
78650184,50569304,-64059448,1802,537,-598258,5000000,0,-1099680512,32758
78652336,50488972,-64186244,1918,740,-598498,5000000,0,-1099680512,32758
78594400,50134036,-64210192,1834,1043,-598670,5000000,0,-1099680512,32758
78849600,50042196,-64069312,1860,839,-599018,5000000,0,-1099680512,32758
78452968,49987772,-63983020,1454,643,-599018,5000000,0,-1099680512,32758
78273664,49902508,-64251532,1420,1047,-599038,5000000,0,-1099680512,32758
78141064,49817528,-64154176,1156,838,-599038,5000000,0,-1099680512,32758
78009304,49741680,-64151524,991,796,-599038,5000000,0,-1099680512,32758
77053608,48537412,-64149980,1777,1031,-598040,5000000,0,-1099680512,32758
77048360,48446936,-64094556,1615,932,-598220,5000000,0,-1099680512,32758
76948136,48373584,-63965456,1398,633,-598220,5000000,0,-1099680512,32758
76884208,48289852,-63870644,1187,440,-598208,5000000,0,-1099680512,32758
76613040,48216192,-64094972,994,848,-598208,5000000,0,-1099680512,32758
