99137568,59867616,-64631268,1782,658,-598308,5000000,0,-1099680512,32758
96328432,59894160,-64646864,1789,704,-598308,5000000,0,-1099680512,32758
96169224,59823224,-64516748,1513,572,-598308,5000000,0,-1099680512,32758
96285416,59708324,-64470300,1507,524,-598278,5000000,0,-1099680512,32758
96052792,59630992,-64303072,1146,351,-598308,5000000,0,-1099680512,32757
66760436,59334828,-64712468,1788,1044,-598168,5000000,0,-1099680512,32758
80768448,58729064,-64745092,1826,936,-598168,5000000,0,-1099680512,32758
80911216,58636592,-64657896,1825,898,-598220,5000000,0,-1099680512,32758
80837880,58566112,-64460728,1557,685,-598220,5000000,0,-1099680512,32758
80614808,58482240,-64570704,1263,718,-598208,5000000,0,-1099680512,32758
80503352,58409412,-64594868,1079,732,-598208,5000000,0,-1099680512,32758
79472048,57929792,-64145764,1429,342,-597778,5000000,0,-1099680512,32758
79493672,57832984,-64222276,1570,409,-597778,5000000,0,-1099680512,32758
79579632,57787776,-64364332,1762,528,-597938,5000000,0,-1099680512,32758
79661640,57694208,-64484608,1972,653,-597938,5000000,0,-1099680512,32758
79390568,57229724,-64768840,1718,1049,-598298,5000000,0,-1099680512,32758
79404624,57193544,-64562916,1564,848,-598298,5000000,0,-1099680512,32758
79347848,57106700,-64265040,1331,461,-598298,5000000,0,-1099680512,32758
79106552,56967012,-64524980,989,706,-598248,5000000,0,-1099680512,32758
78935824,56821460,-64268164,406,549,-598518,5000000,0,-1099680512,32758
78223472,55784212,-64533824,1631,850,-598118,5000000,0,-1099680512,32758
78602064,55677968,-64509764,1892,863,-598118,5000000,0,-1099680512,32758
77983456,55606580,-64828704,1349,1038,-597868,5000000,0,-1099680512,32758
79728576,54966772,-64180712,1547,417,-598768,5000000,0,-1099680512,32758
77002000,54910100,-64344624,1785,602,-598638,5000000,0,-1099680512,32758
79628928,54318664,-64547844,1636,843,-598228,5000000,0,-1099680512,32758
76856056,54351832,-64588036,1685,939,-598578,5000000,0,-1099680512,32758
79526792,54091828,-64085888,1140,361,-598730,5000000,0,-1099680512,32758
78382712,52975768,-64698048,1819,1024,-597818,5000000,0,-1099680512,32758
78653568,52878136,-64479308,1896,840,-597818,5000000,0,-1099680512,32758
78311976,52725804,-64763208,1507,1058,-597758,5000000,0,-1099680512,32758
79605120,52241524,-64555516,1300,853,-597758,5000000,0,-1099680512,32758
79907376,51236168,-64687392,1551,942,-597708,5000000,0,-1099680512,32758
79301608,51032008,-64417620,467,671,-597598,5000000,0,-1099680512,32758
78576568,50569612,-64317536,1802,537,-598258,5000000,0,-1099680512,32758
78537560,50489992,-64538556,1918,740,-598498,5000000,0,-1099680512,32758
78438248,50135188,-64708540,1834,1043,-598670,5000000,0,-1099680512,32758
78685856,50044844,-64456128,1860,839,-599018,5000000,0,-1099680512,32758
78393088,49986888,-64298736,1454,643,-599018,5000000,0,-1099680512,32758
78271912,49897096,-64772832,1420,1047,-599038,5000000,0,-1099680512,32758
78139664,49813188,-64571808,1156,838,-599038,5000000,0,-1099680512,32758
78007968,49737560,-64548244,991,796,-599038,5000000,0,-1099680512,32758
76907384,48538124,-64645204,1777,1031,-598040,5000000,0,-1099680512,32758
76940120,48446504,-64548420,1615,932,-598220,5000000,0,-1099680512,32758
76898184,48372276,-64278052,1398,633,-598220,5000000,0,-1099680512,32758
76855536,48288704,-64088280,1187,440,-598208,5000000,0,-1099680512,32758
76578664,48213084,-64517016,994,848,-598208,5000000,0,-1099680512,32758
75782312,47601140,-64268244,1865,676,-598258,5000000,0,-1099680512,32758
75710824,47097844,-64677620,1889,1142,-598058,5000000,0,-1099680512,32758
75626616,47022520,-64572584,1676,1007,-598058,5000000,0,-1099680512,32758
75295520,46776172,-64454548,1066,781,-598298,5000000,0,-1099680512,32758
75190616,46702728,-64539040,925,837,-598298,5000000,0,-1099680512,32758
75158984,46608528,-64361360,631,741,-597630,5000000,0,-1099680512,32758
75101920,46534028,-64221180,546,621,-597630,5000000,0,-1099680512,32758
74456080,45629456,-64626356,1920,991,-597808,5000000,0,-1099680512,32758
74653568,45514896,-64370100,1943,736,-597808,5000000,0,-1099680512,32758
74289664,45475844,-64626660,1527,984,-598088,5000000,0,-1099680512,32758
73959616,45328648,-64494544,983,815,-598188,5000000,0,-1099680512,32758
75553528,44916460,-64256068,1107,575,-598238,5000000,0,-1099680512,32758
