69614408,8333165,-63306432,1835,668,-599148,5000000,0,-1099680512,32758
69612016,8243286,-63339180,1902,1029,-599148,5000000,0,-1099680512,32758
69522440,8172192,-63362392,1919,936,-598818,5000000,0,-1099680512,32758
69657560,7824919,-63369048,1891,1180,-598908,5000000,0,-1099680512,32758
69552344,7744551,-63300792,1789,1008,-598908,5000000,0,-1099680512,32758
69532352,7655578,-63278200,1700,1119,-598358,5000000,0,-1099680512,32758
69725912,7551890,-63280408,1686,1290,-598358,5000000,0,-1099680512,32758
68856816,7518481,-63352516,1169,870,-598298,5000000,0,-1099680512,32758
68780584,7284271,-63338128,616,799,-598368,5000000,0,-1099680512,32758
70399224,7022110,-63363544,1261,659,-597958,5000000,0,-1099680512,32758
68221792,6305432,-63309436,1847,1148,-598288,5000000,0,-1099680512,32758
68288552,6194476,-63295472,1837,989,-598158,5000000,0,-1099680512,32758
67375544,6078253,-63355812,1098,861,-598158,5000000,0,-1099680512,32758
68920240,4999304,-63557592,1891,332,-598578,5000000,0,-1099680512,32758
66623516,4847595,-63293780,1791,1123,-598490,5000000,0,-1099680512,32758
68883936,4668287,-63365484,1403,802,-598490,5000000,0,-1099680512,32758
66057416,4713212,-63333452,1359,767,-598600,4999999,0,-1099680512,32758
68642576,4526373,-63391308,993,894,-598600,5000000,0,-1099680512,32758
68567920,4336392,-63369752,558,808,-598428,5000000,0,-1099680512,32758
67975840,3390693,-63376784,1948,929,-598398,5000000,0,-1099680512,32758
68049752,3302754,-63317932,1815,1266,-598688,5000000,0,-1099680512,32758
68075512,3227058,-63277668,1756,1149,-598688,5000000,0,-1099680512,32758
68203408,3126251,-63276136,1766,1071,-598978,5000000,0,-1099680512,32758
67379344,3079615,-63324780,1233,819,-598978,5000000,0,-1099680512,32758
67268472,3002971,-63340492,1195,1101,-598440,4999999,0,-1099680512,32758
67350232,2790915,-63320240,658,962,-598408,5000000,0,-1099680512,32758
68708472,2463733,-63387952,1325,941,-598468,5000000,0,-1099680512,32758
66768720,1821186,-63215660,1873,1292,-598458,5000000,0,-1099680512,32758
66665120,1744351,-63166284,1782,1213,-598558,5000000,0,-1099680512,32758
65795704,1530540,-63233660,1080,893,-598336,5000000,0,-1099680512,32758
65380468,310661,-63131128,1885,1177,-598760,5000000,0,-1099680512,32758
65231916,238052,-63088232,1743,1016,-598760,5000000,0,-1099680512,32758
64445032,80946,-63171520,1207,972,-598330,5000000,0,-1099680512,32758
64464996,-69807,-63125488,626,777,-598368,5000000,0,-1099680512,32758
65780836,-307405,-63181304,1024,748,-597950,5000000,0,-1099680512,32758
66099408,-732685,-63319228,1819,791,-597778,5000000,0,-1099680512,32758
63815948,-1128741,-63199660,1752,1497,-597800,5000000,0,-1099680512,32758
66027260,-1327670,-63279784,1266,966,-598150,5000000,0,-1099680512,32758
65868164,-1567590,-63265660,702,912,-598138,5000000,0,-1099680512,32758
65830492,-1642752,-63257300,466,522,-598248,5000000,0,-1099680512,32758
65216676,-2009318,-63286348,1882,604,-598838,5000000,0,-1099680512,32758
65187908,-2090448,-63336596,1942,849,-598648,5000000,0,-1099680512,32758
64803016,-2165492,-63440148,1954,862,-598648,5000000,0,-1099680512,32758
65186180,-2515711,-63377112,1978,960,-598740,5000000,0,-1099680512,32758
65241280,-2607507,-63310584,1842,1106,-598740,5000000,0,-1099680512,32758
64547144,-2764160,-63340100,1502,1056,-598336,5000000,0,-1099680512,32758
64396392,-2811806,-63341920,1164,882,-598188,5000000,0,-1099680512,32758
64264024,-2896443,-63357288,911,640,-598188,5000000,0,-1099680512,32758
64309016,-3081002,-63302728,559,598,-598228,5000000,0,-1099680512,32758
63678224,-3557933,-63338612,1966,1150,-597898,5000000,0,-1099680512,32758
63841272,-4037513,-63301452,1877,1312,-597498,5000000,0,-1099680512,32758
64038172,-4144504,-63305904,1918,1157,-597790,5000000,0,-1099680512,32758
63931496,-4196780,-63262352,1757,1238,-597790,5000000,0,-1099680512,32758
62915108,-4514818,-63324940,614,904,-598468,5000000,0,-1099680512,32758
64500904,-5774001,-63470416,1098,816,-598588,5000000,0,-1099680512,32758
64083144,-5812933,-63563348,665,653,-598588,5000000,0,-1099680512,32758
64502232,-5908835,-63416364,612,766,-598588,5000000,0,-1099680512,32758
64465404,-5993834,-63415760,455,507,-598190,5000000,0,-1099680512,32758
63909772,-6489782,-63472364,1949,1086,-598130,5000000,0,-1099680512,32758
65385896,-7294280,-63560444,658,639,-598138,5000000,0,-1099680512,32758
65311232,-7348682,-63541504,368,479,-598138,5000000,0,-1099680512,32758
64412224,-7560245,-63465400,1113,949,-598568,5000000,0,-1099680512,32758
65117840,-7761634,-63377592,1629,993,-599098,5000000,0,-1099680512,32758
65154088,-7851410,-63404944,1756,786,-598760,5000000,0,-1099680512,32758
65091588,-7929199,-63441548,1802,885,-598760,5000000,0,-1099680512,32758
64841052,-8100293,-63619160,2080,1104,-599018,5000000,0,-1099680512,32758
65293524,-8346517,-63502852,1955,1248,-598718,5000000,0,-1099680512,32758
65475104,-8433628,-63475624,1916,1471,-598718,5000000,0,-1099680512,32758
64481164,-8935782,-63442408,567,574,-598336,5000000,0,-1099680512,32758
65842816,-9099395,-63484960,1008,697,-598336,5000000,0,-1099680512,32758
63998296,-9816362,-63480384,1925,1585,-598336,5000000,0,-1099680512,32758
66246996,-10021619,-63501708,1544,1049,-598336,5000000,0,-1099680512,32758
63962116,-9984954,-63411096,1747,980,-598440,5000000,0,-1099680512,32758
66030260,-10132951,-63511420,1096,955,-598440,5000000,0,-1099680512,32758
63108772,-10356344,-63453772,538,611,-598558,5000000,0,-1099680512,32758
65128320,-10692624,-63452436,1615,630,-598568,5000000,0,-1099680512,32758
65356512,-10797247,-63491396,1837,1122,-598568,5000000,0,-1099680512,32758
65317384,-11298774,-63364940,1908,1253,-598898,5000000,0,-1099680512,32758
65409428,-11376204,-63338884,1864,998,-598518,5000000,0,-1099680512,32758
64608892,-11791850,-63333564,637,666,-598200,5000000,0,-1099680512,32758
66145336,-12911656,-63481056,1403,1046,-598298,5000000,0,-1099680512,32758
66035992,-13002029,-63484496,1159,909,-598398,5000000,0,-1099680512,32758
65861436,-13061563,-63491688,866,693,-598398,5000000,0,-1099680512,32758
65479448,-13132062,-63542376,395,569,-598398,5000000,0,-1099680512,32758
65141956,-13454808,-63383376,1488,1020,-597958,5000000,0,-1099680512,32758
65228748,-13534184,-63380296,2005,219,-597800,5000000,0,-1099680512,32758
65480908,-13638943,-63418968,1798,1125,-597958,5000000,0,-1099680512,32758
65320296,-13722083,-63447876,1847,888,-597958,5000000,0,-1099680512,32758
64912892,-14028477,-63672368,1828,325,-597648,5000000,0,-1099680512,32758
65444408,-14143182,-63513124,1944,1161,-597648,5000000,0,-1099680512,32758
65729356,-14209500,-63500536,1919,1123,-597648,5000000,0,-1099680512,32758
65538000,-14292856,-63444160,1804,1291,-598408,5000000,0,-1099680512,32758
64727772,-14431308,-63510224,1137,733,-598288,5000000,0,-1099680512,32758
64645940,-14667531,-63455408,539,668,-598288,5000000,0,-1099680512,32758
66156932,-14917781,-63509044,1170,701,-598278,5000000,0,-1099680512,32758
64286800,-15745192,-63391664,1786,1234,-598298,5000000,0,-1099680512,32758
64264276,-15859015,-63368336,1683,1711,-598298,5000000,0,-1099680512,32758
65098596,-16439801,-63486536,1573,1009,-598220,5000000,0,-1099680512,32758
77917592,-17919550,-63486012,1373,721,-597688,5000000,0,-1099680512,32758
78037416,-18091098,-63490480,1644,465,-598390,5000000,0,-1099680512,32758
78059104,-18182096,-63518944,1766,502,-598390,5000000,0,-1099680512,32758
77991264,-18266376,-63556684,1817,583,-598960,5000000,0,-1099680512,32758
78113992,-18643704,-63528132,1875,1023,-599038,5000000,0,-1099680512,32758
78421848,-18746566,-63521472,1926,961,-599140,5000000,0,-1099680512,32758
78360408,-18849178,-63500648,1819,929,-598660,5000000,0,-1099680512,32758
77410448,-19123278,-63534448,632,770,-598768,5000000,0,-1099680512,32758
77369224,-19208578,-63526868,1928,650,-598768,5000000,0,-1099680512,32758
79290720,-20178164,-63444408,1552,657,-597518,5000000,0,-1099680512,32758
76479752,-20135014,-63414636,1568,982,-597198,5000000,0,-1099680512,32758
69850760,-21400918,-63447752,1990,1073,-598988,5000000,0,-1099680512,32758
69641088,-21464294,-63394648,1787,955,-598610,5000000,0,-1099680512,32758
69122656,-21637020,-63425036,1208,567,-598188,5000000,0,-1099680512,32758
68972376,-21700980,-63438732,967,649,-598078,5000000,0,-1099680512,32758
69038048,-21898902,-63370936,691,661,-598288,5000000,0,-1099680512,32758
70449488,-22092446,-63426476,1086,769,-597938,5000000,0,-1099680512,32758
68462960,-22251114,-63318928,1740,1022,-597868,5000000,0,-1099680512,32758
68278656,-22823982,-63461608,1956,993,-597718,5000000,0,-1099680512,32758
68111264,-22896800,-63418800,1775,917,-597718,5000000,0,-1099680512,32758
68113272,-22986380,-63404772,1696,1067,-597750,5000000,0,-1099680512,32758
68933152,-23515274,-63429212,1045,847,-598078,5000000,0,-1099680512,32758
69356824,-24440736,-63384228,1479,732,-598838,5000000,0,-1099680512,32758
69176184,-24519332,-63410572,1320,969,-598838,5000000,0,-1099680512,32758
69089792,-24604150,-63421784,1098,860,-598588,5000000,0,-1099680512,32758
68714776,-24767060,-63490344,621,903,-598098,5000000,0,-1099680512,32758
69001056,-24852658,-63398840,490,608,-598098,5000000,0,-1099680512,32758
68332408,-25161062,-63423280,1786,940,-597958,5000000,0,-1099680512,32758
68264920,-25243530,-63444336,1831,879,-597958,5000000,0,-1099680512,32758
68295584,-25345568,-63478296,1921,917,-597898,5000000,0,-1099680512,32758
68160992,-25793246,-63373448,1848,1099,-598478,5000000,0,-1099680512,32758
68230240,-25845578,-63339704,1787,979,-598336,5000000,0,-1099680512,32758
68103088,-25935208,-63324388,1644,822,-598238,5000000,0,-1099680512,32758
67576552,-25989246,-63385976,1207,687,-598238,5000000,0,-1099680512,32758
67468264,-26074848,-63398596,1028,673,-598258,5000000,0,-1099680512,32758
69047016,-26304794,-63356056,532,415,-598660,5000000,0,-1099680512,32758
67335912,-26313998,-63346680,366,355,-598420,5000000,0,-1099680512,32758
68848664,-26461676,-63421924,995,564,-598108,5000000,0,-1099680512,32758
66984632,-27378302,-63282300,1799,1095,-598040,5000000,0,-1099680512,32758
68740192,-27607624,-63403076,863,721,-598710,5000000,0,-1099680512,32758
67589904,-27753924,-63311568,760,375,-598320,5000000,0,-1099680512,32758
68152248,-28092164,-63304444,1689,985,-598588,5000000,0,-1099680512,32758
68107992,-28180700,-63325868,1748,800,-598588,5000000,0,-1099680512,32758
68050912,-28253854,-63367388,1838,875,-598428,5000000,0,-1099680512,32758
67713480,-28321378,-63483312,1785,578,-598508,5000000,0,-1099680512,32758
67845736,-28746320,-63445192,1731,874,-598670,5000000,0,-1099680512,32758
67805960,-28824018,-63388856,1597,978,-598670,5000000,0,-1099680512,32758
67444376,-28995032,-63445308,1274,925,-598858,5000000,0,-1099680512,32758
68788224,-29434882,-63414916,1065,588,-598578,5000000,0,-1099680512,32758
66813640,-30129902,-63301392,1920,1224,-597930,5000000,0,-1099680512,32758
66911220,-30221990,-63242468,1795,1281,-597988,5000000,0,-1099680512,32758
66893752,-30311846,-63199788,1722,1240,-597988,5000000,0,-1099680512,32758
66239924,-30364460,-63272620,1805,1864,-597768,5000000,0,-1099680512,32758
66175508,-30450564,-63270180,1580,1570,-597768,5000000,0,-1099680512,32758
66043824,-30555090,-63289720,1197,1069,-597958,5000000,0,-1099680512,32758
65928328,-30765048,-63265324,427,450,-598088,5000000,0,-1099680512,32758
65379936,-31125100,-63319752,1917,1059,-598940,5000000,0,-1099680512,32758
65268684,-31544094,-63352040,1931,1291,-599198,5000000,0,-1099680512,32758
